frame_id,filename,relative_path,timestamp,split,segment_id,center_code,product_code,lat_min,lat_max,lon_min,lon_max,width,height,mode
5518,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215221800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215221800_12.2_54.2_73.0_135.0.png,2026-02-15 22:18:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5519,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215222400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215222400_12.2_54.2_73.0_135.0.png,2026-02-15 22:24:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5520,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215223000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215223000_12.2_54.2_73.0_135.0.png,2026-02-15 22:30:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5521,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215223600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215223600_12.2_54.2_73.0_135.0.png,2026-02-15 22:36:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5522,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215224200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215224200_12.2_54.2_73.0_135.0.png,2026-02-15 22:42:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5523,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215224800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215224800_12.2_54.2_73.0_135.0.png,2026-02-15 22:48:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5524,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215225400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215225400_12.2_54.2_73.0_135.0.png,2026-02-15 22:54:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5525,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215230000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215230000_12.2_54.2_73.0_135.0.png,2026-02-15 23:00:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5526,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215230600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215230600_12.2_54.2_73.0_135.0.png,2026-02-15 23:06:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5527,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215231200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215231200_12.2_54.2_73.0_135.0.png,2026-02-15 23:12:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5528,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215231800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215231800_12.2_54.2_73.0_135.0.png,2026-02-15 23:18:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5529,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215232400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215232400_12.2_54.2_73.0_135.0.png,2026-02-15 23:24:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5530,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215233000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215233000_12.2_54.2_73.0_135.0.png,2026-02-15 23:30:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5531,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215233600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215233600_12.2_54.2_73.0_135.0.png,2026-02-15 23:36:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5532,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215234200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215234200_12.2_54.2_73.0_135.0.png,2026-02-15 23:42:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5533,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215234800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215234800_12.2_54.2_73.0_135.0.png,2026-02-15 23:48:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5534,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215235400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260215235400_12.2_54.2_73.0_135.0.png,2026-02-15 23:54:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5535,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216000000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216000000_12.2_54.2_73.0_135.0.png,2026-02-16 00:00:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5536,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216000600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216000600_12.2_54.2_73.0_135.0.png,2026-02-16 00:06:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5537,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216001200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216001200_12.2_54.2_73.0_135.0.png,2026-02-16 00:12:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5538,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216001800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216001800_12.2_54.2_73.0_135.0.png,2026-02-16 00:18:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5539,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216002400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216002400_12.2_54.2_73.0_135.0.png,2026-02-16 00:24:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5540,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216003000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216003000_12.2_54.2_73.0_135.0.png,2026-02-16 00:30:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5541,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216003600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216003600_12.2_54.2_73.0_135.0.png,2026-02-16 00:36:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5542,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216004200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216004200_12.2_54.2_73.0_135.0.png,2026-02-16 00:42:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5543,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216004800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216004800_12.2_54.2_73.0_135.0.png,2026-02-16 00:48:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5544,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216005400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216005400_12.2_54.2_73.0_135.0.png,2026-02-16 00:54:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5545,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216010000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216010000_12.2_54.2_73.0_135.0.png,2026-02-16 01:00:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5546,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216010600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216010600_12.2_54.2_73.0_135.0.png,2026-02-16 01:06:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5547,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216011200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216011200_12.2_54.2_73.0_135.0.png,2026-02-16 01:12:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5548,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216011800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216011800_12.2_54.2_73.0_135.0.png,2026-02-16 01:18:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5549,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216012400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216012400_12.2_54.2_73.0_135.0.png,2026-02-16 01:24:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5550,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216013000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216013000_12.2_54.2_73.0_135.0.png,2026-02-16 01:30:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5551,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216013600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216013600_12.2_54.2_73.0_135.0.png,2026-02-16 01:36:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5552,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216014200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216014200_12.2_54.2_73.0_135.0.png,2026-02-16 01:42:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5553,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216014800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216014800_12.2_54.2_73.0_135.0.png,2026-02-16 01:48:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5554,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216015400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216015400_12.2_54.2_73.0_135.0.png,2026-02-16 01:54:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5555,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216020000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216020000_12.2_54.2_73.0_135.0.png,2026-02-16 02:00:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5556,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216020600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216020600_12.2_54.2_73.0_135.0.png,2026-02-16 02:06:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5557,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216021200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216021200_12.2_54.2_73.0_135.0.png,2026-02-16 02:12:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5558,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216021800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216021800_12.2_54.2_73.0_135.0.png,2026-02-16 02:18:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5559,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216022400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216022400_12.2_54.2_73.0_135.0.png,2026-02-16 02:24:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5560,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216023000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216023000_12.2_54.2_73.0_135.0.png,2026-02-16 02:30:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5561,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216023600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216023600_12.2_54.2_73.0_135.0.png,2026-02-16 02:36:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5562,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216024200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216024200_12.2_54.2_73.0_135.0.png,2026-02-16 02:42:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5563,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216024800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216024800_12.2_54.2_73.0_135.0.png,2026-02-16 02:48:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5564,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216025400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216025400_12.2_54.2_73.0_135.0.png,2026-02-16 02:54:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5565,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216030000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216030000_12.2_54.2_73.0_135.0.png,2026-02-16 03:00:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5566,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216030600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216030600_12.2_54.2_73.0_135.0.png,2026-02-16 03:06:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5567,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216031200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216031200_12.2_54.2_73.0_135.0.png,2026-02-16 03:12:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5568,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216031800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216031800_12.2_54.2_73.0_135.0.png,2026-02-16 03:18:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5569,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216032400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216032400_12.2_54.2_73.0_135.0.png,2026-02-16 03:24:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5570,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216033000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216033000_12.2_54.2_73.0_135.0.png,2026-02-16 03:30:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5571,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216033600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216033600_12.2_54.2_73.0_135.0.png,2026-02-16 03:36:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5572,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216034200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216034200_12.2_54.2_73.0_135.0.png,2026-02-16 03:42:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5573,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216034800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216034800_12.2_54.2_73.0_135.0.png,2026-02-16 03:48:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5574,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216035400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216035400_12.2_54.2_73.0_135.0.png,2026-02-16 03:54:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5575,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216040000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216040000_12.2_54.2_73.0_135.0.png,2026-02-16 04:00:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5576,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216040600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216040600_12.2_54.2_73.0_135.0.png,2026-02-16 04:06:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5577,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216041200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216041200_12.2_54.2_73.0_135.0.png,2026-02-16 04:12:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5578,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216041800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216041800_12.2_54.2_73.0_135.0.png,2026-02-16 04:18:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5579,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216042400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216042400_12.2_54.2_73.0_135.0.png,2026-02-16 04:24:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5580,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216043000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216043000_12.2_54.2_73.0_135.0.png,2026-02-16 04:30:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5581,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216043600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216043600_12.2_54.2_73.0_135.0.png,2026-02-16 04:36:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5582,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216044200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216044200_12.2_54.2_73.0_135.0.png,2026-02-16 04:42:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5583,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216044800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216044800_12.2_54.2_73.0_135.0.png,2026-02-16 04:48:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5584,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216045400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216045400_12.2_54.2_73.0_135.0.png,2026-02-16 04:54:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5585,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216050000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216050000_12.2_54.2_73.0_135.0.png,2026-02-16 05:00:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5586,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216050600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216050600_12.2_54.2_73.0_135.0.png,2026-02-16 05:06:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5587,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216051200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216051200_12.2_54.2_73.0_135.0.png,2026-02-16 05:12:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5588,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216051800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216051800_12.2_54.2_73.0_135.0.png,2026-02-16 05:18:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5589,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216052400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216052400_12.2_54.2_73.0_135.0.png,2026-02-16 05:24:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5590,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216053000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216053000_12.2_54.2_73.0_135.0.png,2026-02-16 05:30:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5591,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216053600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216053600_12.2_54.2_73.0_135.0.png,2026-02-16 05:36:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5592,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216054200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216054200_12.2_54.2_73.0_135.0.png,2026-02-16 05:42:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5593,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216054800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216054800_12.2_54.2_73.0_135.0.png,2026-02-16 05:48:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5594,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216055400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216055400_12.2_54.2_73.0_135.0.png,2026-02-16 05:54:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5595,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216060000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216060000_12.2_54.2_73.0_135.0.png,2026-02-16 06:00:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5596,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216060600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216060600_12.2_54.2_73.0_135.0.png,2026-02-16 06:06:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5597,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216061200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216061200_12.2_54.2_73.0_135.0.png,2026-02-16 06:12:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5598,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216061800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216061800_12.2_54.2_73.0_135.0.png,2026-02-16 06:18:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5599,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216062400_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216062400_12.2_54.2_73.0_135.0.png,2026-02-16 06:24:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5600,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216063000_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216063000_12.2_54.2_73.0_135.0.png,2026-02-16 06:30:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5601,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216063600_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216063600_12.2_54.2_73.0_135.0.png,2026-02-16 06:36:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5602,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216064200_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216064200_12.2_54.2_73.0_135.0.png,2026-02-16 06:42:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
5603,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216064800_12.2_54.2_73.0_135.0.png,Z_RADA_C_BABJ_P_ACHN_CREF000_20260216064800_12.2_54.2_73.0_135.0.png,2026-02-16 06:48:00,val,13,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0,3100,2100,RGBA
