frame_id,timestamp,split,raw_relative_path,standardized_relative_path,shape,dtype,value_min,value_max,center_code,product_code,lat_min,lat_max,lon_min,lon_max
3823,2026-02-08 18:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208181200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208181200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.66452754,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3824,2026-02-08 18:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208181800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208181800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.67034239,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3825,2026-02-08 18:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208182400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208182400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.66375840,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3826,2026-02-08 18:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208183000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208183000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.67126536,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3827,2026-02-08 18:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208183600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208183600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.65359885,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3828,2026-02-08 18:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208184200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208184200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.67601758,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3829,2026-02-08 18:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208184800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208184800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.68377393,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3830,2026-02-08 18:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208185400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208185400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.67481232,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3831,2026-02-08 19:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208190000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208190000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.66894788,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3832,2026-02-08 19:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208190600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208190600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.68766415,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3833,2026-02-08 19:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208191200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208191200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.70485121,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3834,2026-02-08 19:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208191800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208191800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.70274132,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3835,2026-02-08 19:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208192400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208192400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.69271809,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3836,2026-02-08 19:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208193000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208193000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.71385372,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3837,2026-02-08 19:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208193600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208193600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.68767703,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3838,2026-02-08 19:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208194200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208194200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.71735036,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3839,2026-02-08 19:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208194800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208194800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.71686572,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3840,2026-02-08 19:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208195400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208195400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.71686572,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3841,2026-02-08 20:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208200000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208200000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.49647877,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3842,2026-02-08 22:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208223600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208223600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76388657,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3843,2026-02-08 22:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208224200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208224200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.78791094,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3844,2026-02-08 22:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208224800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208224800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76560372,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3845,2026-02-08 22:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208225400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208225400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76399690,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3846,2026-02-08 23:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208230000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208230000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.78419900,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3847,2026-02-08 23:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208230600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208230600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.78088927,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3848,2026-02-08 23:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208231200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208231200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76957953,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3849,2026-02-08 23:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208231800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208231800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77003032,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3850,2026-02-08 23:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208232400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208232400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77662033,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3851,2026-02-08 23:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208233000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208233000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.81616163,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3852,2026-02-08 23:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208233600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208233600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76796377,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3853,2026-02-08 23:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208234200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208234200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.79030722,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3854,2026-02-08 23:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208234800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208234800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77695513,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3855,2026-02-08 23:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260208235400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260208235400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76050925,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3856,2026-02-09 00:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209000000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209000000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.80029601,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3857,2026-02-09 00:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209000600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209000600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.79233706,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3858,2026-02-09 00:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209001200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209001200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.78581142,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3859,2026-02-09 00:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209001800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209001800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.80319113,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3860,2026-02-09 00:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209002400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209002400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.78995842,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3861,2026-02-09 00:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209003000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209003000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.78998119,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3862,2026-02-09 00:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209003600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209003600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76900494,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3863,2026-02-09 00:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209004200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209004200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76234627,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3864,2026-02-09 00:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209004800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209004800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.75956428,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3865,2026-02-09 00:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209005400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209005400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.75333810,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3866,2026-02-09 01:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209010000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209010000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76196444,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3867,2026-02-09 01:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209010600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209010600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.79518408,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3868,2026-02-09 01:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209011200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209011200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77652454,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3869,2026-02-09 01:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209011800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209011800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.80208486,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3870,2026-02-09 01:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209012400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209012400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77857739,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3871,2026-02-09 01:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209013000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209013000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76244217,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3872,2026-02-09 01:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209013600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209013600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76038128,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3873,2026-02-09 01:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209014200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209014200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77449006,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3874,2026-02-09 01:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209014800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209014800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76561117,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3875,2026-02-09 01:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209015400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209015400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.74484843,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3876,2026-02-09 02:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209020000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209020000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77429426,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3877,2026-02-09 02:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209020600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209020600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.78047132,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3878,2026-02-09 02:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209021200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209021200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.75856727,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3879,2026-02-09 02:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209021800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209021800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.75114405,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3880,2026-02-09 02:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209022400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209022400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77756470,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3881,2026-02-09 02:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209023000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209023000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77378219,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3882,2026-02-09 02:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209023600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209023600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76496297,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3883,2026-02-09 02:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209024200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209024200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77694029,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3884,2026-02-09 02:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209024800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209024800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.80052865,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3885,2026-02-09 02:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209025400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209025400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77213359,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3886,2026-02-09 03:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209030000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209030000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76586449,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3887,2026-02-09 03:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209030600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209030600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76698536,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3888,2026-02-09 03:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209031200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209031200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.77313292,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3889,2026-02-09 03:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209031800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209031800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76754057,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3890,2026-02-09 03:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209032400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209032400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.76911086,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3891,2026-02-09 03:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209033000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209033000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.81137973,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3892,2026-02-09 03:36:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209033600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209033600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.81407762,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3893,2026-02-09 03:42:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209034200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209034200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.80769998,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3894,2026-02-09 03:48:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209034800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209034800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.80437809,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3895,2026-02-09 03:54:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209035400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209035400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.81506968,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3896,2026-02-09 04:00:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209040000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209040000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.80480570,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3897,2026-02-09 04:06:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209040600_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209040600_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.78519452,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3898,2026-02-09 04:12:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209041200_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209041200_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.78645480,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3899,2026-02-09 04:18:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209041800_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209041800_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.80851299,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3900,2026-02-09 04:24:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209042400_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209042400_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.78811336,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
3901,2026-02-09 04:30:00,train,Z_RADA_C_BABJ_P_ACHN_CREF000_20260209043000_12.2_54.2_73.0_135.0.png,frames/train/Z_RADA_C_BABJ_P_ACHN_CREF000_20260209043000_12.2_54.2_73.0_135.0.npy,1x352x512,float32,0.00000000,0.79140294,BABJ,ACHN_CREF000,12.2,54.2,73.0,135.0
